20.0,0.087978578858,0.0915557623207
31.0,1.11022302463e-16,3.33066907388e-16
40.0,5.55111512313e-17,5.55111512313e-17
41.0,0.139648393956,0.171040998394
42.0,0.139648393956,0.171040998394
51.0,0.139648393956,0.171040998394
52.0,0.139648393956,0.106301298
53.0,0.139648393956,0.106301298
55.0,0.0,0.0
70.0,0.139648393956,0.171040998394
90.0,0.139648393956,0.171040998394
91.0,0.139648393956,0.171040998394
92.0,0.139648393956,0.171040998394
93.0,0.139648393956,0.171040998394
94.0,0.139648393956,0.171040998394
95.0,0.139648393956,0.106301298
100.0,0.139648393956,0.106301298
101.0,0.139648393956,0.106301298
110.0,0.0,0.0
130.0,0.139648393956,0.171040998394
135.0,0.139648393956,0.171040998394
140.0,0.0774381442463,0.106301298
145.0,0.139648393956,0.171040998394
150.0,0.139648393956,0.171040998394
155.0,0.0774381442463,0.106301298
160.0,0.0774381442463,0.0
165.0,0.139648393956,0.171040998394
205.0,0.087978578858,0.0915557623207
210.0,0.087978578858,0.0
211.0,0.087978578858,0.0
212.0,0.087978578858,0.0
223.0,0.0,0.0
225.0,0.087978578858,0.0
230.0,0.0,0.0
235.0,0.0,0.0
260.0,0.087978578858,0.0
265.0,0.0,0.0
290.0,0.087978578858,0.0915557623207
305.0,0.087978578858,0.0915557623207
310.0,0.087978578858,0.0915557623207
315.0,0.0,0.0
325.0,0.087978578858,0.0
338.0,0.087978578858,0.0915557623207
339.0,0.0,0.0
345.0,0.087978578858,0.0915557623207
350.0,0.087978578858,0.0915557623207
352.0,0.087978578858,0.0915557623207
355.0,0.087978578858,0.0915557623207
360.0,0.087978578858,0.0915557623207
375.0,0.087978578858,0.0915557623207
380.0,0.087978578858,0.0915557623207
385.0,0.087978578858,0.0915557623207
390.0,0.087978578858,0.0915557623207
395.0,0.087978578858,0.0915557623207
404.0,0.0,0.0
411.0,0.0,0.0
420.0,0.087978578858,0.0
432.0,0.087978578858,0.0915557623207
433.0,0.087978578858,0.0915557623207
434.0,0.087978578858,0.0915557623207
435.0,0.0,0.0
436.0,0.0,0.0
437.0,0.087978578858,0.0915557623207
438.0,0.0,0.0
439.0,0.087978578858,0.0915557623207
450.0,0.087978578858,0.0915557623207
451.0,0.0,0.0
452.0,0.087978578858,0.0915557623207
461.0,0.087978578858,0.0915557623207
471.0,0.087978578858,0.0915557623207
475.0,0.087978578858,0.0915557623207
481.0,0.087978578858,0.0915557623207
482.0,0.087978578858,0.0915557623207
483.0,0.087978578858,0.0915557623207
484.0,0.087978578858,0.0
490.0,0.087978578858,0.0915557623207
500.0,0.0,0.0
501.0,0.087978578858,0.0915557623207
510.0,0.0,0.0
516.0,0.087978578858,0.0915557623207
517.0,0.0,0.0
520.0,0.087978578858,0.0915557623207
530.0,0.087978578858,0.0915557623207
551.0,0.0,0.0
553.0,0.0,0.0
560.0,0.0,0.0
570.0,0.087978578858,0.0915557623207
571.0,0.087978578858,0.0915557623207
572.0,0.087978578858,0.0915557623207
580.0,0.087978578858,0.0915557623207
590.0,0.087978578858,0.0915557623207
600.0,0.087978578858,0.0915557623207
615.0,0.0,0.0
616.0,0.087978578858,0.0915557623207
620.0,0.087978578858,0.0
625.0,0.087978578858,0.0915557623207
630.0,0.087978578858,0.0915557623207
640.0,0.087978578858,0.0
645.0,0.087978578858,0.0915557623207
651.0,0.087978578858,0.0
652.0,0.087978578858,0.0915557623207
660.0,0.087978578858,0.0915557623207
663.0,0.087978578858,0.0915557623207
666.0,0.0,0.0
670.0,0.0,0.0
678.0,0.087978578858,0.0
680.0,0.0,0.0
690.0,0.087978578858,0.0
692.0,0.087978578858,0.0915557623207
694.0,0.0,0.0
696.0,0.0,0.0
698.0,0.0,0.0
700.0,0.087978578858,0.0915557623207
712.0,0.087978578858,0.0915557623207
731.0,0.0,0.0
732.0,0.087978578858,0.0
740.0,0.087978578858,0.0
750.0,0.0,0.0
760.0,0.0,0.0
770.0,0.0,0.0
771.0,0.0,0.0
775.0,0.0,0.0
780.0,0.087978578858,0.0
781.0,0.087978578858,0.0915557623207
790.0,0.087978578858,0.0915557623207
800.0,0.087978578858,0.0915557623207
811.0,0.087978578858,0.0915557623207
812.0,0.087978578858,0.0915557623207
816.0,0.0,0.0
817.0,0.0,0.0
820.0,0.087978578858,0.0915557623207
830.0,0.087978578858,0.0
840.0,0.087978578858,0.0915557623207
850.0,0.087978578858,0.0
900.0,0.087978578858,0.0915557623207
920.0,0.087978578858,0.0915557623207
950.0,0.087978578858,0.0915557623207
955.0,0.087978578858,0.0915557623207
970.0,0.0,0.0
990.0,0.0,0.0
